country,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025
The former Yugoslav Republic of Macedonia,49.55,53.65,57.50,62.10,65.40,68.55,69.75,70.65,71.65,72.45,73.40,74.30,75.55,76.70,75.25,78.70
Timor-Leste,29.85,31.25,33.00,35.70,37.95,25.15,32.40,37.75,46.45,48.35,60.25,63.80,66.15,67.85,68.35,69.20
Togo,41.15,41.95,43.10,44.80,47.10,49.75,52.20,54.05,54.25,54.20,55.25,56.50,58.20,60.05,61.55,62.40
Tonga,55.00,57.20,59.35,62.00,64.40,65.85,66.65,67.25,68.00,68.80,69.60,70.20,70.60,70.85,71.95,73.40
Trinidad and Tobago,56.95,60.30,63.50,64.65,65.55,67.05,67.70,68.30,68.65,68.90,70.10,71.80,73.60,74.30,74.80,76.25
Tunisia,38.65,41.75,45.50,50.55,56.20,61.55,65.60,68.95,71.00,72.95,74.25,75.20,75.75,76.05,75.65,77.95
Turkey,47.75,49.20,52.40,55.45,58.20,61.00,63.90,66.50,68.70,70.60,72.70,74.25,75.80,77.25,77.30,78.85
Turkmenistan,50.45,52.20,54.35,56.40,58.45,60.00,61.65,63.20,63.85,64.00,65.55,67.05,68.60,68.90,69.80,70.90
Uganda,40.10,43.25,46.95,49.00,47.50,45.65,43.55,46.15,46.25,47.00,49.75,54.95,58.80,62.15,63.05,63.85
Ukraine,62.75,66.70,69.80,69.70,69.10,68.95,68.75,69.75,68.45,67.65,68.25,69.05,71.50,74.15,72.00,75.95
United Arab Emirates,42.55,46.55,51.20,57.05,63.20,67.40,70.35,72.10,73.10,73.80,76.05,77.75,78.95,79.85,80.05,81.70
United Kingdom of Great Britain and Northern Ireland,69.25,70.50,70.95,71.60,72.10,72.90,74.05,74.95,76.10,77.00,78.25,79.55,80.80,81.20,81.85,83.35
United Republic of Tanzania,41.65,42.45,43.25,44.90,47.40,49.85,51.50,51.75,51.10,50.95,54.00,57.60,62.10,66.00,66.50,67.65
United States Virgin Islands,,,,,,,,,,,,,,,76.25,78.20
United States of America,68.75,69.80,70.20,70.50,71.35,73.25,74.35,74.85,75.60,76.35,77.10,78.10,78.90,79.00,78.90,81.10
Uruguay,66.30,67.45,68.20,68.75,69.25,69.95,71.35,72.70,73.55,74.40,75.60,76.45,77.05,77.45,78.10,79.75
Uzbekistan,,,,,,,,,,,,,,,71.75,73.05
Vanuatu,45.20,48.30,50.90,53.75,56.60,59.50,62.95,65.65,67.70,68.80,69.45,69.80,69.75,69.95,71.10,72.25
Venezuela (Bolivarian Republic of),52.55,56.15,59.80,62.45,65.60,68.05,69.90,71.20,71.95,72.55,72.40,72.90,73.20,72.45,72.60,75.00
Viet Nam,51.15,57.75,59.75,57.35,56.10,64.95,66.95,68.35,70.15,71.85,72.85,73.45,73.75,74.05,75.25,76.55
Western Africa,35.85,37.05,38.20,39.10,41.45,45.05,46.95,47.60,48.00,48.65,50.60,52.95,55.00,56.40,57.40,58.95
Western Asia,46.05,48.75,51.95,54.95,58.10,60.80,63.15,65.40,67.65,69.25,70.95,72.25,73.25,74.35,74.50,76.35
Western Europe,67.60,69.25,70.40,71.05,71.70,72.90,74.10,75.35,76.40,77.60,78.80,80.15,81.05,81.70,82.45,83.85
Western Sahara,,,,,,,,,,,,,,,71.05,71.85
World,48.00,50.50,51.80,54.95,57.00,59.30,61.35,63.10,64.30,65.55,67.25,69.15,70.95,72.40,72.30,74.05
Yemen,32.05,32.65,33.95,37.15,42.45,47.35,52.75,56.55,59.35,61.10,63.90,66.50,67.45,65.65,64.95,67.50
Zambia,45.75,47.75,49.60,50.80,52.65,54.45,53.55,50.15,46.60,44.90,47.20,52.85,58.80,62.10,62.05,63.45
Zimbabwe,50.20,52.05,54.10,56.15,57.30,56.05,59.90,61.45,56.10,47.85,43.80,46.10,55.05,60.60,60.70,62.55
